network,arm,condition,sparsifier,target_ret,realized_ret,spar_seed,leiden_seed,gamma,m_sparse,comm,comm_size,core_size,core_emb_mean,periph_emb_mean,core_cohesion,periph_cohesion
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,13,421,211,1.0,0.7341195447439693,0.25118483412322273,0.3619047619047619
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,14,390,195,1.0,0.7763791638615543,0.9076923076923077,0.6307692307692307
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,15,383,192,1.0,0.7356587963023773,0.5625,0.4293193717277487
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,16,289,145,1.0,0.7688202459820714,0.7586206896551724,0.8055555555555556
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,17,253,127,1.0,0.7967647043418368,0.7086614173228346,0.626984126984127
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,18,232,116,1.0,0.8220307921533797,0.9741379310344828,0.8706896551724138
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,19,229,115,1.0,0.7152830464894403,0.5478260869565217,0.5789473684210527
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,20,220,110,1.0,0.8835051396415033,0.9,0.9545454545454546
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,21,219,110,1.0,0.839041471113663,0.7454545454545455,0.5045871559633027
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,22,216,108,1.0,0.645914452513185,0.9907407407407407,0.7685185185185185
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,23,198,99,1.0,0.8299307550503723,0.98989898989899,0.8484848484848485
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,24,194,97,1.0,0.9257626900827548,0.9587628865979382,0.8969072164948454
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,25,158,79,1.0,0.9001082803476637,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,26,151,76,1.0,0.8475093647629881,1.0,0.96
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,27,142,71,1.0,0.6956656171331321,0.5774647887323944,0.704225352112676
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,28,130,65,1.0,0.9589622653332331,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,29,107,54,0.9570508736647988,0.6165871402867973,0.8703703703703703,0.8301886792452831
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,30,106,53,1.0,0.999811320754717,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,31,73,37,1.0,0.8856979967725582,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,32,52,26,1.0,0.8615384615384615,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,33,51,26,1.0,0.9758666666666668,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,34,29,15,0.9806878306878307,0.6804314350366983,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,35,28,14,1.0,0.9897959183673469,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,36,27,14,1.0,0.8130966728489949,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,37,25,13,1.0,0.9167003367003366,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,38,25,13,1.0,0.9524381868131869,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,39,24,12,1.0,0.883173076923077,1.0,1.0
email-Enron,real,dspar,dspar,0.8,0.799913,200,300,1.0,144633,40,23,12,1.0,0.8932178932178931,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,0,4928,2464,1.0,0.7696378257135263,0.39488636363636365,0.38839285714285715
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,1,4441,2221,1.0,0.7963347612098168,0.4020711391265196,0.4626126126126126
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,2,3881,1941,1.0,0.777315157503421,0.47089129314786193,0.4608247422680412
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,3,3418,1709,1.0,0.6556282004671959,0.2679929783499122,0.4002340550029257
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,4,2712,1356,1.0,0.8373532286924719,0.915929203539823,0.827433628318584
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,5,2383,1192,1.0,0.6703891881157544,0.7785234899328859,0.45843828715365237
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,6,1565,783,1.0,0.951470554610471,0.9157088122605364,0.8081841432225064
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,7,1300,650,1.0,0.721990870176553,0.41846153846153844,0.3984615384615385
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,8,1078,539,1.0,0.8429300422555207,0.5844155844155844,0.5194805194805194
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,9,707,354,1.0,0.7869103277223473,0.7203389830508474,0.71671388101983
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,10,699,350,1.0,0.8465790607228202,0.72,0.6389684813753582
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,11,585,293,1.0,0.7752668322253721,0.8122866894197952,0.6404109589041096
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,12,510,255,1.0,0.8635592478281597,0.996078431372549,0.9686274509803922
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,13,421,211,1.0,0.7341195447439693,0.23222748815165878,0.3238095238095238
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,14,390,195,1.0,0.7763791638615543,0.9076923076923077,0.6256410256410256
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,15,383,192,1.0,0.7356587963023773,0.671875,0.5026178010471204
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,16,289,145,1.0,0.7688202459820714,0.7379310344827587,0.7708333333333334
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,17,253,127,1.0,0.7967647043418368,0.7559055118110236,0.6984126984126984
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,18,232,116,1.0,0.8220307921533797,0.9741379310344828,0.8706896551724138
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,19,229,115,1.0,0.7152830464894403,0.5478260869565217,0.5526315789473685
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,20,220,110,1.0,0.8835051396415033,0.9,0.9545454545454546
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,21,219,110,1.0,0.839041471113663,0.6636363636363637,0.43119266055045874
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,22,216,108,1.0,0.645914452513185,0.9907407407407407,0.7870370370370371
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,23,198,99,1.0,0.8299307550503723,0.98989898989899,0.8181818181818182
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,24,194,97,1.0,0.9257626900827548,0.9587628865979382,0.8969072164948454
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,25,158,79,1.0,0.9001082803476637,1.0,0.9746835443037974
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,26,151,76,1.0,0.8475093647629881,0.5526315789473685,0.84
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,27,142,71,1.0,0.6956656171331321,0.5774647887323944,0.704225352112676
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,28,130,65,1.0,0.9589622653332331,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,29,107,54,0.9570508736647988,0.6165871402867973,0.9814814814814815,0.9622641509433962
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,30,106,53,1.0,0.999811320754717,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,31,73,37,1.0,0.8856979967725582,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,32,52,26,1.0,0.8615384615384615,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,33,51,26,1.0,0.9758666666666668,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,34,29,15,0.9806878306878307,0.6804314350366983,0.9333333333333333,0.7857142857142857
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,35,28,14,1.0,0.9897959183673469,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,36,27,14,1.0,0.8130966728489949,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,37,25,13,1.0,0.9167003367003366,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,38,25,13,1.0,0.9524381868131869,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,39,24,12,1.0,0.883173076923077,1.0,1.0
email-Enron,real,dspar,dspar,0.5,0.500014,200,300,1.0,90408,40,23,12,1.0,0.8932178932178931,1.0,1.0
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,0,4928,2464,1.0,0.7696378257135263,0.507711038961039,0.4289772727272727
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,1,4441,2221,1.0,0.7963347612098168,0.5938766321476813,0.5247747747747747
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,2,3881,1941,1.0,0.777315157503421,0.46831530139103555,0.4572164948453608
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,3,3418,1709,1.0,0.6556282004671959,0.7788180222352252,0.42656524283206554
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,4,2712,1356,1.0,0.8373532286924719,0.8193215339233039,0.7116519174041298
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,5,2383,1192,1.0,0.6703891881157544,0.74748322147651,0.4105793450881612
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,6,1565,783,1.0,0.951470554610471,0.9527458492975734,0.9398976982097187
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,7,1300,650,1.0,0.721990870176553,0.39076923076923076,0.47692307692307695
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,8,1078,539,1.0,0.8429300422555207,0.4489795918367347,0.4044526901669759
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,9,707,354,1.0,0.7869103277223473,0.6779661016949152,0.7450424929178471
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,10,699,350,1.0,0.8465790607228202,0.2571428571428571,0.22636103151862463
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,11,585,293,1.0,0.7752668322253721,0.8122866894197952,0.75
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,12,510,255,1.0,0.8635592478281597,0.6862745098039216,0.6196078431372549
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,13,421,211,1.0,0.7341195447439693,0.45023696682464454,0.38095238095238093
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,14,390,195,1.0,0.7763791638615543,0.9076923076923077,0.6307692307692307
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,15,383,192,1.0,0.7356587963023773,0.78125,0.6701570680628273
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,16,289,145,1.0,0.7688202459820714,0.7448275862068966,0.7847222222222222
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,17,253,127,1.0,0.7967647043418368,0.5590551181102362,0.5
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,18,232,116,1.0,0.8220307921533797,0.9310344827586207,0.7844827586206896
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,19,229,115,1.0,0.7152830464894403,0.9739130434782609,0.8333333333333334
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,20,220,110,1.0,0.8835051396415033,0.8,0.8545454545454545
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,21,219,110,1.0,0.839041471113663,0.6454545454545455,0.3944954128440367
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,22,216,108,1.0,0.645914452513185,0.7129629629629629,0.4537037037037037
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,23,198,99,1.0,0.8299307550503723,0.8181818181818182,0.8585858585858586
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,24,194,97,1.0,0.9257626900827548,0.9278350515463918,0.8865979381443299
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,25,158,79,1.0,0.9001082803476637,0.810126582278481,0.7341772151898734
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,26,151,76,1.0,0.8475093647629881,0.9473684210526315,0.9866666666666667
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,27,142,71,1.0,0.6956656171331321,0.5774647887323944,0.676056338028169
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,28,130,65,1.0,0.9589622653332331,1.0,0.9846153846153847
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,29,107,54,0.9570508736647988,0.6165871402867973,0.8148148148148148,0.8301886792452831
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,30,106,53,1.0,0.999811320754717,0.9622641509433962,0.9622641509433962
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,31,73,37,1.0,0.8856979967725582,0.9459459459459459,0.9444444444444444
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,32,52,26,1.0,0.8615384615384615,0.8076923076923077,0.9230769230769231
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,33,51,26,1.0,0.9758666666666668,1.0,1.0
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,34,29,15,0.9806878306878307,0.6804314350366983,0.9333333333333333,0.6428571428571429
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,35,28,14,1.0,0.9897959183673469,0.9285714285714286,0.6428571428571429
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,36,27,14,1.0,0.8130966728489949,1.0,1.0
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,37,25,13,1.0,0.9167003367003366,1.0,1.0
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,38,25,13,1.0,0.9524381868131869,1.0,1.0
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,39,24,12,1.0,0.883173076923077,1.0,1.0
email-Enron,real,lspar,lspar,0.5,0.505401,,300,1.0,91382,40,23,12,1.0,0.8932178932178931,1.0,1.0
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,0,4928,2464,1.0,0.7696378257135263,0.07183441558441558,0.019886363636363636
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,1,4441,2221,1.0,0.7963347612098168,0.050877982890589826,0.033783783783783786
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,2,3881,1941,1.0,0.777315157503421,0.0592478104070067,0.01907216494845361
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,3,3418,1709,1.0,0.6556282004671959,0.13750731421884144,0.016383850204798128
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,4,2712,1356,1.0,0.8373532286924719,0.08333333333333333,0.03466076696165192
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,5,2383,1192,1.0,0.6703891881157544,0.13758389261744966,0.0327455919395466
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,6,1565,783,1.0,0.951470554610471,0.8378033205619413,0.6854219948849105
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,7,1300,650,1.0,0.721990870176553,0.07384615384615385,0.06615384615384616
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,8,1078,539,1.0,0.8429300422555207,0.22634508348794063,0.1836734693877551
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,9,707,354,1.0,0.7869103277223473,0.1327683615819209,0.053824362606232294
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,10,699,350,1.0,0.8465790607228202,0.16285714285714287,0.10028653295128939
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,11,585,293,1.0,0.7752668322253721,0.24232081911262798,0.13356164383561644
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,12,510,255,1.0,0.8635592478281597,0.058823529411764705,0.07058823529411765
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,13,421,211,1.0,0.7341195447439693,0.07109004739336493,0.04285714285714286
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,14,390,195,1.0,0.7763791638615543,0.8,0.38461538461538464
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,15,383,192,1.0,0.7356587963023773,0.09375,0.04712041884816754
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,16,289,145,1.0,0.7688202459820714,0.3586206896551724,0.3055555555555556
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,17,253,127,1.0,0.7967647043418368,0.25196850393700787,0.14285714285714285
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,18,232,116,1.0,0.8220307921533797,0.41379310344827586,0.22413793103448276
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,19,229,115,1.0,0.7152830464894403,0.3652173913043478,0.20175438596491227
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,20,220,110,1.0,0.8835051396415033,0.15454545454545454,0.13636363636363635
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,21,219,110,1.0,0.839041471113663,0.07272727272727272,0.1559633027522936
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,22,216,108,1.0,0.645914452513185,0.2037037037037037,0.08333333333333333
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,23,198,99,1.0,0.8299307550503723,0.2828282828282828,0.35353535353535354
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,24,194,97,1.0,0.9257626900827548,0.061855670103092786,0.061855670103092786
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,25,158,79,1.0,0.9001082803476637,0.3670886075949367,0.3037974683544304
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,26,151,76,1.0,0.8475093647629881,0.3815789473684211,0.22666666666666666
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,27,142,71,1.0,0.6956656171331321,0.15492957746478872,0.14084507042253522
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,28,130,65,1.0,0.9589622653332331,0.1076923076923077,0.07692307692307693
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,29,107,54,0.9570508736647988,0.6165871402867973,0.18518518518518517,0.1320754716981132
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,30,106,53,1.0,0.999811320754717,0.9056603773584906,0.9433962264150944
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,31,73,37,1.0,0.8856979967725582,0.10810810810810811,0.16666666666666666
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,32,52,26,1.0,0.8615384615384615,0.2692307692307692,0.23076923076923078
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,33,51,26,1.0,0.9758666666666668,0.8076923076923077,0.76
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,34,29,15,0.9806878306878307,0.6804314350366983,0.4,0.42857142857142855
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,35,28,14,1.0,0.9897959183673469,0.2857142857142857,0.35714285714285715
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,36,27,14,1.0,0.8130966728489949,0.35714285714285715,0.38461538461538464
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,37,25,13,1.0,0.9167003367003366,0.3076923076923077,0.3333333333333333
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,38,25,13,1.0,0.9524381868131869,0.3076923076923077,0.3333333333333333
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,39,24,12,1.0,0.883173076923077,0.3333333333333333,0.4166666666666667
email-Enron,real,lspar,lspar,0.2,0.158558,,300,1.0,28669,40,23,12,1.0,0.8932178932178931,0.25,0.18181818181818182
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,0,4928,2464,1.0,0.7696378257135263,1.0,0.9995941558441559
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,1,4441,2221,1.0,0.7963347612098168,0.9959477712742009,0.9972972972972973
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,2,3881,1941,1.0,0.777315157503421,1.0,0.9994845360824742
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,3,3418,1709,1.0,0.6556282004671959,0.9970743124634289,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,4,2712,1356,1.0,0.8373532286924719,1.0,0.9985250737463127
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,5,2383,1192,1.0,0.6703891881157544,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,6,1565,783,1.0,0.951470554610471,0.9323116219667944,0.8542199488491049
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,7,1300,650,1.0,0.721990870176553,0.9384615384615385,0.98
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,8,1078,539,1.0,0.8429300422555207,0.9406307977736549,0.9387755102040817
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,9,707,354,1.0,0.7869103277223473,0.9774011299435028,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,10,699,350,1.0,0.8465790607228202,0.8914285714285715,0.9455587392550143
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,11,585,293,1.0,0.7752668322253721,0.8430034129692833,0.9383561643835616
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,12,510,255,1.0,0.8635592478281597,0.7490196078431373,0.6313725490196078
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,13,421,211,1.0,0.7341195447439693,0.7819905213270142,0.9428571428571428
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,14,390,195,1.0,0.7763791638615543,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,15,383,192,1.0,0.7356587963023773,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,16,289,145,1.0,0.7688202459820714,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,17,253,127,1.0,0.7967647043418368,0.8740157480314961,0.8809523809523809
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,18,232,116,1.0,0.8220307921533797,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,19,229,115,1.0,0.7152830464894403,0.9652173913043478,0.9736842105263158
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,20,220,110,1.0,0.8835051396415033,0.6545454545454545,0.7090909090909091
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,21,219,110,1.0,0.839041471113663,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,22,216,108,1.0,0.645914452513185,0.9629629629629629,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,23,198,99,1.0,0.8299307550503723,0.8787878787878788,0.9191919191919192
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,24,194,97,1.0,0.9257626900827548,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,25,158,79,1.0,0.9001082803476637,0.810126582278481,0.7721518987341772
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,26,151,76,1.0,0.8475093647629881,0.5526315789473685,0.84
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,27,142,71,1.0,0.6956656171331321,0.8591549295774648,0.9859154929577465
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,28,130,65,1.0,0.9589622653332331,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,29,107,54,0.9570508736647988,0.6165871402867973,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,30,106,53,1.0,0.999811320754717,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,31,73,37,1.0,0.8856979967725582,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,32,52,26,1.0,0.8615384615384615,0.8076923076923077,0.9230769230769231
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,33,51,26,1.0,0.9758666666666668,0.9615384615384616,0.92
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,34,29,15,0.9806878306878307,0.6804314350366983,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,35,28,14,1.0,0.9897959183673469,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,36,27,14,1.0,0.8130966728489949,1.0,0.9230769230769231
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,37,25,13,1.0,0.9167003367003366,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,38,25,13,1.0,0.9524381868131869,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,39,24,12,1.0,0.883173076923077,1.0,1.0
email-Enron,real,resmatch,dspar,0.8,1.0,,100,0.082031,180811,40,23,12,1.0,0.8932178932178931,1.0,1.0
email-Enron,real,resmatch,dspar,0.5,1.0,,100,0.079895,180811,0,4928,2464,1.0,0.7696378257135263,1.0,1.0
email-Enron,real,resmatch,dspar,0.5,1.0,,100,0.079895,180811,1,4441,2221,1.0,0.7963347612098168,0.995047276001801,0.9981981981981982
email-Enron,real,resmatch,dspar,0.5,1.0,,100,0.079895,180811,2,3881,1941,1.0,0.777315157503421,1.0,0.9994845360824742
email-Enron,real,resmatch,dspar,0.5,1.0,,100,0.079895,180811,3,3418,1709,1.0,0.6556282004671959,0.9970743124634289,1.0
email-Enron,real,resmatch,dspar,0.5,1.0,,100,0.079895,180811,4,2712,1356,1.0,0.8373532286924719,1.0,1.0
email-Enron,real,resmatch,dspar,0.5,1.0,,100,0.079895,180811,5,2383,1192,1.0,0.6703891881157544,1.0,1.0
email-Enron,real,resmatch,dspar,0.5,1.0,,100,0.079895,180811,6,1565,783,1.0,0.951470554610471,0.9323116219667944,0.8529411764705882
