network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
com-Amazon,baseline,1.0,1.0,0,5000,0,0.0,,,,,0.1909048988938018,0.03265378460561548,,graclus
com-Amazon,baseline,1.0,1.0,1,5000,0,0.0,,,,,0.1909048988938018,0.032642749181505594,,graclus
com-Amazon,baseline,1.0,1.0,2,5000,0,0.0,,,,,0.1909048988938018,0.032915552930865885,,graclus
com-Amazon,kn,0.5,0.50038,0,5000,335,0.0010004091225366792,,,,,0.1742008211349964,0.029633221728502714,,graclus
com-Amazon,kn,0.5,0.5001,1,5000,269,0.0008033135939175126,,,,,0.1736888682520032,0.029812769008905997,,graclus
com-Amazon,kn,0.5,0.50028,2,5000,98,0.00029265699704058076,,,,,0.17451142019655477,0.029770678783680095,,graclus
com-Amazon,ld,0.5,0.50385,0,5000,7,2.0904071217184343e-05,,,,,0.17173599926327465,0.031207702256048273,,graclus
com-Amazon,ld,0.5,0.50385,1,5000,7,2.0904071217184343e-05,,,,,0.17173599926327465,0.031007653980952024,,graclus
com-Amazon,ld,0.5,0.50385,2,5000,7,2.0904071217184343e-05,,,,,0.17173599926327465,0.03121479577040792,,graclus
com-Amazon,lsim,0.5,0.50917,0,5000,71,0.0002120270080600126,,,,,0.1575221249022471,0.027691507427964057,,graclus
com-Amazon,lsim,0.5,0.50917,1,5000,71,0.0002120270080600126,,,,,0.1575221249022471,0.027679041347178933,,graclus
com-Amazon,lsim,0.5,0.50917,2,5000,71,0.0002120270080600126,,,,,0.1575221249022471,0.027372596674616532,,graclus
com-Amazon,mst_jaccard,0.5,0.5,0,5000,0,0.0,,,,,0.171061557767946,0.02841802823535533,,graclus
