arm,gen,detector,is_proxy,d_nom,graph_seed,het_deg,het_size,d_target,mu_target,cal_status,lfr_deg_cv,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,k_fixed,sparsifier,target_ret,realized_ret,knob,status,m_sparse,Q_base,AMI_base,ARI_base,nc_base,cv_base,T_base,Q_orig_transfer,AMI,ARI,nc_sparse,cv_sparse,AMI_chance,ARI_chance,T_sparsify,T_detect_sparse,T_pipeline,dQ,dAMI,dARI,dcv,speedup_pipeline,speedup_detect_only
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,lspar,0.5,0.50008,0.515625,ok,27882,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.4127424605392225,0.635345427427711,0.5025907696536539,100,0.015748015748023623,-0.0024522786628928535,-0.0002207807040007847,0.06996274896664545,0.11148063599830493,0.18144338496495038,-0.007210754714224332,-0.04757187447715394,-0.06101157854285111,-0.00098518478265789,1.1740179510270705,1.9108053083515415
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,lspar,0.2,0.15771,0.0,ok,8793,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.22638170372720284,0.38638828906831396,0.14458285643587482,100,0.0158113883008419,-0.002916984999025659,-0.0003187278357882032,0.10075866495026276,0.01042748597683385,0.1111861509270966,-0.19357151152624397,-0.29652901283655103,-0.4190194917606302,-0.0009218122298396136,1.915866223156157,20.428489812138466
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,lspar,0.15,0.15771,0.0,floor,8793,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.22638170372720284,0.38638828906831396,0.14458285643587482,100,0.0158113883008419,-0.0006599251890497151,-7.186980415326873e-05,0.061382006912026554,0.010111509996932,0.07149351690895855,-0.19357151152624397,-0.29652901283655103,-0.4190194917606302,-0.0009218122298396136,2.9795399674522747,21.066862526823407
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,lspar,0.05,0.15771,0.0,floor,8793,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.22638170372720284,0.38638828906831396,0.14458285643587482,100,0.0158113883008419,-0.0009795246283819533,-0.0001922385964380715,0.061632812954485416,0.01013261399930343,0.07176542695378885,-0.19357151152624397,-0.29652901283655103,-0.4190194917606302,-0.0009218122298396136,2.968250870731018,21.022984893987967
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,dspar,0.5,0.4982,0.5,ok,27777,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.28018988747265783,0.35218291222605824,0.17315523000074962,100,0.015099668870541498,0.0002785498463165647,-1.2483425374355808e-05,0.011297781020402908,0.17204823897918686,0.18334601999958977,-0.13976332778078898,-0.33073438967880675,-0.3904471181957554,-0.0016335316601400144,1.1618348249088997,1.2381282848802442
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,dspar,0.2,0.19957,0.2,ok,11127,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.16404967683369398,0.1507867861058486,0.028342500617437576,100,0.016852299546352714,-0.0004546954564808601,-7.425208246691597e-05,0.011334170994814485,0.06539831799454987,0.07673248898936436,-0.25590353841975283,-0.5321305157990164,-0.5352598475790674,0.00011909901567120143,2.776109492206003,3.257236540268809
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,dspar,0.15,0.14973,0.15,ok,8348,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.13950859915727407,0.14312600314473145,0.025196371947052848,100,0.017204650534085254,-0.0012676319704193698,-0.00013761599646888625,0.009686495002824813,0.046342466957867146,0.05602896196069196,-0.28044461609617277,-0.5397912987601335,-0.5384059762494522,0.0004714500034037408,3.801922855422757,4.596600160229599
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,dspar,0.05,0.05004,0.05,ok,2790,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.05502830986878178,0.13040499399020167,0.018229915776886915,100,0.007615773105863908,-0.0005001174192984547,-0.0001270670221270654,0.010874438041355461,0.007385161006823182,0.018259599048178643,-0.36492490538466504,-0.5525123079146633,-0.5453724324196181,-0.009117427424817606,11.666071663562354,28.84402802419053
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,random,0.5,0.50001,0.5,ok,27878,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.31820789966120094,0.4105951161785084,0.24489857424138245,100,0.015427248620541512,0.0007300322496221223,2.2098380393743246e-05,0.0011079830001108348,0.14585163397714496,0.1469596169772558,-0.10174531559224587,-0.2723221857263566,-0.31870377395512256,-0.0013059519101400012,1.4494988176033061,1.4605101446950333
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,random,0.2,0.2,0.2,ok,11151,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.14244005264039958,0.1600688674142704,0.03452129566381857,100,0.01760681686165901,-0.0010657101941057194,-6.22731759405575e-05,0.001001094002276659,0.07584877900080755,0.07684987300308421,-0.27751316261304726,-0.5228484344905946,-0.5290810525326864,0.0008736163309774961,2.7718691354950966,2.8084537925349995
