arm,gen,detector,is_proxy,d_nom,graph_seed,het_deg,het_size,d_target,mu_target,cal_status,lfr_deg_cv,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,k_fixed,sparsifier,target_ret,realized_ret,knob,status,m_sparse,Q_base,AMI_base,ARI_base,nc_base,cv_base,T_base,Q_orig_transfer,AMI,ARI,nc_sparse,cv_sparse,AMI_chance,ARI_chance,T_sparsify,T_detect_sparse,T_pipeline,dQ,dAMI,dARI,dcv,speedup_pipeline,speedup_detect_only
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,dspar,0.15,0.14949,0.15,ok,8364,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.13633289509982993,0.12162676814634053,0.016737092972398417,101,0.01438888459888396,-0.0003235847769297119,-4.408817534896336e-05,0.009220829990226775,0.050231782952323556,0.05945261294255033,-0.22536841704758104,-0.413546432873543,-0.2704979753123714,-0.004169132536575313,3.751495803828686,4.440141577142877
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,dspar,0.05,0.05162,0.05,ok,2888,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.05638135675103562,0.10877562971664295,0.012828426556288493,101,0.007586830695356262,-0.0005014831262894774,-6.325695658571969e-05,0.00957645900780335,0.007479366031475365,0.017055825039278716,-0.30531995539637535,-0.4263975713032406,-0.2744066417284813,-0.01097118644010301,13.076836064335046,29.82020495347156
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,random,0.5,0.5,0.5,ok,27976,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.269628340157203,0.33059305902264025,0.13676386456232817,101,0.015794302770302967,-4.973602412105351e-05,1.4548574447731772e-05,0.001103212998714298,0.1615610849694349,0.16266429796814919,-0.09207297199020797,-0.20458014199724328,-0.15047120372244163,-0.002763714365156305,1.3711443184926828,1.380507119166871
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,random,0.2,0.19999,0.2,ok,11190,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.13873910946989854,0.1346567873704353,0.02563112980253864,101,0.013961375290421787,-0.0023723990325312284,-0.0002581688102683935,0.0010065200040116906,0.08567956497427076,0.08668608497828245,-0.22296220267751243,-0.40051641364944823,-0.2616039384822312,-0.004596641845037485,2.5729184567108563,2.6031437956951056
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,random,0.15,0.15,0.15,ok,8393,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.11444604312632772,0.11802932762498176,0.018195112409064854,101,0.013218169313486645,0.0022005600440724413,0.00016353342300557547,0.0009835060336627066,0.07038462901255116,0.07136813504621387,-0.24725526902108325,-0.4171438733949018,-0.26903995587570495,-0.005339847821972627,3.1251514115676877,3.168820111857892
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,random,0.05,0.05001,0.05,ok,2798,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.05152653058395821,0.11361826756201446,0.013962673416084754,101,0.012672016414130785,0.0005906283098180559,0.00010170340369679115,0.0007137070060707629,0.02557767299003899,0.026291379996109754,-0.31017478156345274,-0.4215549334578691,-0.27327239486868504,-0.005886000721328487,8.483245383605977,8.719957756418584
B,dcsbm_ps,metis,0,25,1,1,1,24.635,0.5976,ok,1.765,10000,123082,24.6164,128,0.5986253067060984,20,489,0,548,1.4720948014591484,128,lspar,0.5,0.49547,0.703125,ok,60984,0.29498878097069847,0.7117857126613192,0.4080244929828317,128,0.025848791074245616,0.36166526400484145,0.29566151503012644,0.7329695158516347,0.42491685323323686,128,0.027758962516635954,0.00013951110386357718,-1.8779498292723717e-05,0.21513942198362201,0.1961571439751424,0.4112965659587644,0.0006727340594279707,0.021183803190315542,0.016892360250405136,0.0019101714423903383,0.8793296466304587,1.8437527008991972
B,dcsbm_ps,metis,0,25,1,1,1,24.635,0.5976,ok,1.765,10000,123082,24.6164,128,0.5986253067060984,20,489,0,548,1.4720948014591484,128,lspar,0.2,0.20172,0.328125,ok,24828,0.29498878097069847,0.7117857126613192,0.4080244929828317,128,0.025848791074245616,0.36166526400484145,0.27479250930646043,0.754085287907897,0.42578390994378096,128,0.024475293665245368,0.0007971253319319648,0.00014740154303433567,0.20929667697055265,0.11194358504144475,0.3212402620119974,-0.02019627166423804,0.04229957524657779,0.017759416960949237,-0.0013734974090002482,1.1258403966540604,3.2307815036559937
B,dcsbm_ps,metis,0,25,1,1,1,24.635,0.5976,ok,1.765,10000,123082,24.6164,128,0.5986253067060984,20,489,0,548,1.4720948014591484,128,lspar,0.15,0.15171,0.21875,ok,18673,0.29498878097069847,0.7117857126613192,0.4080244929828317,128,0.025848791074245616,0.36166526400484145,0.26852919865255115,0.750029849460212,0.4205533433538186,128,0.022513995647152462,-0.002498050458713243,-0.00023285398343053627,0.206655811984092,0.10002082900609821,0.3066766409901902,-0.026459582318147323,0.038244136798892825,0.012528850370986888,-0.003334795427093154,1.1793048953357037,3.6158994841243612
B,dcsbm_ps,metis,0,25,1,1,1,24.635,0.5976,ok,1.765,10000,123082,24.6164,128,0.5986253067060984,20,489,0,548,1.4720948014591484,128,lspar,0.05,0.0696,0.0,floor,8566,0.29498878097069847,0.7117857126613192,0.4080244929828317,128,0.025848791074245616,0.36166526400484145,0.12808316700535097,0.45890223219933324,0.13943555996620263,128,0.01142628548566856,-0.002418503094617428,-0.00013972689613381015,0.19623345602303743,0.01109867898048833,0.20733213500352576,-0.1669056139653475,-0.25288348046198594,-0.2685889330166291,-0.014422505588577056,1.7443763071204141,32.5863343412901
