network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
email-Eu-core,ld,0.2,0.20032,3,8,0,0.0,0.15487091641025943,0.08977250986117055,0.20408333702705428,0.004240141204557283,,,,metis
email-Eu-core,ld,0.2,0.20032,4,8,0,0.0,0.1455316173986639,0.07969654468681113,0.19528782739260714,-0.002705793606340151,,,,metis
email-Eu-core,ld,0.2,0.20032,5,8,0,0.0,0.14719801212236228,0.07376227957258237,0.19685718694508864,-0.006074910175961214,,,,metis
email-Eu-core,ld,0.2,0.20032,6,8,0,0.0,0.14657553502450266,0.07346897148957962,0.19627104685028177,0.005328662063611324,,,,metis
email-Eu-core,ld,0.2,0.20032,7,8,0,0.0,0.15186343243564834,0.07837069651319227,0.20125098081603662,-0.0055627768486075126,,,,metis
email-Eu-core,ld,0.2,0.20032,8,8,0,0.0,0.16989381064359102,0.09619898647548558,0.2182314382799431,-0.0058197634296340926,,,,metis
email-Eu-core,ld,0.2,0.20032,9,8,0,0.0,0.1654789417422395,0.09428371744514305,0.2140736281312629,-0.0002895438484359833,,,,metis
email-Eu-core,lsim,0.2,0.19995,0,8,0,0.0,0.5173999160252554,0.33946184003358526,0.5455020602380447,0.005008885537480369,,,,metis
email-Eu-core,lsim,0.2,0.19995,1,8,0,0.0,0.5173999160252554,0.33946184003358526,0.5455020602380447,0.003605766471500413,,,,metis
email-Eu-core,lsim,0.2,0.19995,2,8,0,0.0,0.5449971776541495,0.3684172801584669,0.5714922898597282,-0.007881144167825467,,,,metis
email-Eu-core,lsim,0.2,0.19995,3,8,0,0.0,0.5252138048435092,0.33024253573551143,0.5528609893172314,-0.0035103754778595484,,,,metis
email-Eu-core,lsim,0.2,0.19995,4,8,0,0.0,0.4994958062485394,0.29762238455238366,0.5286404935887795,-0.00036672730677310395,,,,metis
email-Eu-core,lsim,0.2,0.19995,5,8,0,0.0,0.5479711128805664,0.3705828760902195,0.5742930742353248,0.006086164280753353,,,,metis
email-Eu-core,lsim,0.2,0.19995,6,8,0,0.0,0.510970544097378,0.32166984543175603,0.5394470494499634,0.00454006234402212,,,,metis
email-Eu-core,lsim,0.2,0.19995,7,8,0,0.0,0.5417264527069273,0.36788415313806905,0.5684119981502419,-0.006927040248385892,,,,metis
email-Eu-core,lsim,0.2,0.19995,8,8,0,0.0,0.5300661213209021,0.36036787383081625,0.5574307144026766,0.005053147064882023,,,,metis
email-Eu-core,lsim,0.2,0.19995,9,8,0,0.0,0.5261930462373262,0.34110475454762806,0.5537831353251329,-0.001677510499020798,,,,metis
email-Eu-core,mst_jaccard,0.2,0.20001,0,8,0,0.0,0.4761472183860149,0.28829955868733026,0.5066516434789943,0.001557471069694852,,,,metis
email-Eu-core,mst_jaccard,0.2,0.20001,1,8,0,0.0,0.4761472183860149,0.28829955868733026,0.5066516434789943,0.0026118338362774688,,,,metis
