arm,mu,d_nom,lfr_seed,noise_pct,detector,sparsifier,target_ret,realized_ret,status,m_clean,m_noisy,n_added,d_avg_clean,d_avg_noisy,k_planted,m_sparse,AMI_base,ARI_base,Q_noisy_base,Q_clean_base,nc_base,AMI,ARI,Q_noisy_transfer,Q_clean_transfer,nc_sparse,cv_sparse,AMI_chance,dAMI,dARI,dQ_noisy,dQ_clean
C,0.5,50,3,0,leiden,lspar,0.5,0.49798,ok,256204,256204,0,51.2408,51.2408,91,127584,0.8319474565937858,0.7186771225890807,0.350471499982928,0.350471499982928,35.333333333333336,0.8664539437025173,0.803007380128666,0.3499283655084308,0.3499283655084308,47.333333333333336,0.6619988585662561,0.000503439289128004,0.0345064871087315,0.08433025753958534,-0.0005431344744971645,-0.0005431344744971645
C,0.5,50,3,0,metis,lspar,0.5,0.49798,ok,256204,256204,0,51.2408,51.2408,91,127584,0.604311424689778,0.3603327825815916,0.18171339569186554,0.18171339569186554,91,0.648934319127768,0.39302512205083157,0.1851073657902496,0.1851073657902496,91,0.031246439797199297,0.00023926289519732343,0.044622894437989946,0.03269233946923994,0.003393970098384075,0.003393970098384075
C,0.5,50,3,0,leiden,lspar,0.2,0.19967,ok,256204,256204,0,51.2408,51.2408,91,51155,0.8319474565937858,0.7186771225890807,0.350471499982928,0.350471499982928,35.333333333333336,0.8924278211607758,0.8830158480561209,0.3487037239144452,0.3487037239144452,59.333333333333336,0.7188791127320996,-0.0013957545666350806,0.06048036456699002,0.1643387254670402,-0.0017677760684827737,-0.0017677760684827737
C,0.5,50,3,0,metis,lspar,0.2,0.19967,ok,256204,256204,0,51.2408,51.2408,91,51155,0.604311424689778,0.3603327825815916,0.18171339569186554,0.18171339569186554,91,0.7433956869441188,0.4549199337189876,0.18585448769300975,0.18585448769300975,91,0.02818403803573931,-9.725758314065913e-05,0.13908426225434078,0.09458715113739596,0.004141092001144209,0.004141092001144209
C,0.5,50,3,0,leiden,dspar,0.5,0.49961,ok,256204,256204,0,51.2408,51.2408,91,128001,0.8319474565937858,0.7186771225890807,0.350471499982928,0.350471499982928,35.333333333333336,0.7284884033365703,0.550857655556909,0.33351875661254016,0.33351875661254016,33.666666666666664,0.7663822406086712,-0.0004584118528628235,-0.1034590532572155,-0.16781946703217165,-0.016952743370387824,-0.016952743370387824
C,0.5,50,3,0,metis,dspar,0.5,0.49961,ok,256204,256204,0,51.2408,51.2408,91,128001,0.604311424689778,0.3603327825815916,0.18171339569186554,0.18171339569186554,91,0.6107102511651639,0.3656890934879171,0.1744597874420583,0.1744597874420583,91,0.027957110008010485,-0.002609334653086999,0.00639882647538581,0.00535631090632549,-0.007253608249807225,-0.007253608249807225
C,0.5,50,3,0,leiden,dspar,0.2,0.19937,ok,256204,256204,0,51.2408,51.2408,91,51080,0.8319474565937858,0.7186771225890807,0.350471499982928,0.350471499982928,35.333333333333336,0.1301062531680591,0.06507846475780864,0.14223979444374577,0.14223979444374577,14.0,0.8992868528905871,-0.0001319580810726984,-0.7018412034257266,-0.653598657831272,-0.20823170553918222,-0.20823170553918222
C,0.5,50,3,0,metis,dspar,0.2,0.19937,ok,256204,256204,0,51.2408,51.2408,91,51080,0.604311424689778,0.3603327825815916,0.18171339569186554,0.18171339569186554,91,0.26918936853846454,0.12266376914865026,0.09901951074745924,0.09901951074745924,91,0.016981754915202374,-0.0016717681676985203,-0.3351220561513135,-0.23766901343294136,-0.0826938849444063,-0.0826938849444063
C,0.5,50,3,10,leiden,lspar,0.5,0.50116,ok,256204,281824,25620,51.2408,56.3648,91,141238,0.8017722734885459,0.643054402296519,0.31782191952116207,0.3473681718893737,31.666666666666668,0.8524191416154876,0.7795207143539669,0.31855350710035607,0.349048178731367,44.0,0.6268805178974652,-0.0007252606743869049,0.050646868126941746,0.13646631205744786,0.0007315875791940041,0.00168000684199332
C,0.5,50,3,10,metis,lspar,0.5,0.50116,ok,256204,281824,25620,51.2408,56.3648,91,141238,0.5886311826444885,0.35318059991970685,0.16756259468185164,0.17921045806204094,91,0.6335041689438733,0.38292243757463296,0.16783667835031954,0.18105964717092923,91,0.030209932141598728,-0.00023417125622015502,0.04487298629938474,0.029741837654926107,0.00027408366846790044,0.0018491891088882884
C,0.5,50,3,10,leiden,lspar,0.2,0.20114,ok,256204,281824,25620,51.2408,56.3648,91,56685,0.8017722734885459,0.643054402296519,0.31782191952116207,0.3473681718893737,31.666666666666668,0.8790079500953789,0.8591318970746862,0.31707191897009973,0.3474025257794779,58.333333333333336,0.7412496848631949,0.0008684001255236995,0.07723567660683306,0.21607749477816718,-0.0007500005510623353,3.4353890104199536e-05
C,0.5,50,3,10,metis,lspar,0.2,0.20114,ok,256204,281824,25620,51.2408,56.3648,91,56685,0.5886311826444885,0.35318059991970685,0.16756259468185164,0.17921045806204094,91,0.7120182990916025,0.43705239966343606,0.17201110340844022,0.18627817692297577,91,0.02798964094089097,0.0002804160693489986,0.12338711644711398,0.08387179974372921,0.004448508726588585,0.007067718860934824
C,0.5,50,3,10,leiden,dspar,0.5,0.4995,ok,256204,281824,25620,51.2408,56.3648,91,140770,0.8017722734885459,0.643054402296519,0.31782191952116207,0.3473681718893737,31.666666666666668,0.6756923872005965,0.5047334699545597,0.2998503750561385,0.3257733319164786,30.333333333333332,0.7035639920179705,-0.00016464649999918196,-0.1260798862879493,-0.1383209323419593,-0.01797154446502358,-0.021594839972895075
C,0.5,50,3,10,metis,dspar,0.5,0.4995,ok,256204,281824,25620,51.2408,56.3648,91,140770,0.5886311826444885,0.35318059991970685,0.16756259468185164,0.17921045806204094,91,0.5486176119976975,0.3296482029995567,0.15610243893754774,0.16658757449814335,91,0.027728324868264216,-0.0007864588543149741,-0.04001357064679101,-0.023532396920150134,-0.011460155744303896,-0.012622883563897597
C,0.5,50,3,10,leiden,dspar,0.2,0.20039,ok,256204,281824,25620,51.2408,56.3648,91,56475,0.8017722734885459,0.643054402296519,0.31782191952116207,0.3473681718893737,31.666666666666668,0.0908796990494768,0.03733307410821547,0.1058805902094469,0.10793322734102624,12.0,0.834496277332243,-4.6747061129409706e-05,-0.7108925744390691,-0.6057213281883035,-0.21194132931171517,-0.23943494454834746
C,0.5,50,3,10,metis,dspar,0.2,0.20039,ok,256204,281824,25620,51.2408,56.3648,91,56475,0.5886311826444885,0.35318059991970685,0.16756259468185164,0.17921045806204094,91,0.16930773959158282,0.06278737847774882,0.06975148505218833,0.06928735144430428,91,0.014049199265438581,1.8412731363314795e-05,-0.4193234430529057,-0.290393221441958,-0.09781110962966331,-0.10992310661773666
C,0.5,50,3,25,leiden,lspar,0.5,0.50108,ok,256204,320255,64051,51.2408,64.051,91,160472,0.7571756583016572,0.5429038940411482,0.2776679597439198,0.34174089671474356,28.666666666666668,0.8370291855738325,0.7647385309560023,0.2804867294151354,0.3478349863715009,42.666666666666664,0.6218429925924153,-0.00021848509769352203,0.07985352727217532,0.22183463691485406,0.0028187696712156374,0.00609408965675734
C,0.5,50,3,25,metis,lspar,0.5,0.50108,ok,256204,320255,64051,51.2408,64.051,91,160472,0.5693690869996811,0.33716303507310086,0.14848095657141933,0.1746013079205671,91,0.5896646140893426,0.3511313519505099,0.14429063904988526,0.17240512597032048,91,0.029785231239659697,-0.0011643271284045445,0.020295527089661425,0.013968316877409015,-0.004190317521534065,-0.002196181950246623
C,0.5,50,3,25,leiden,lspar,0.2,0.20395,ok,256204,320255,64051,51.2408,64.051,91,65317,0.7571756583016572,0.5429038940411482,0.2776679597439198,0.34174089671474356,28.666666666666668,0.8563411528102197,0.8362343643887065,0.27882879202603333,0.34580173160074223,53.0,0.6741040019000519,1.4163238423296493e-05,0.09916549450856249,0.2933304703475582,0.0011608322821135553,0.0040608348859986765
C,0.5,50,3,25,metis,lspar,0.2,0.20395,ok,256204,320255,64051,51.2408,64.051,91,65317,0.5693690869996811,0.33716303507310086,0.14848095657141933,0.1746013079205671,91,0.6868451295193755,0.42570364862196136,0.15092365474350788,0.18263227620834016,91,0.02756374430297887,0.001903286133797273,0.11747604251969435,0.0885406135488605,0.0024426981720885588,0.008030968287773055
C,0.5,50,3,25,leiden,dspar,0.5,0.50052,ok,256204,320255,64051,51.2408,64.051,91,160294,0.7571756583016572,0.5429038940411482,0.2776679597439198,0.34174089671474356,28.666666666666668,0.5929710560506344,0.42755346390445764,0.2590008738543797,0.31300919707783303,25.666666666666668,0.66869839226402,0.00019416440955028041,-0.16420460225102285,-0.11535043013669061,-0.01866708588954008,-0.028731699636910524
C,0.5,50,3,25,metis,dspar,0.5,0.50052,ok,256204,320255,64051,51.2408,64.051,91,160294,0.5693690869996811,0.33716303507310086,0.14848095657141933,0.1746013079205671,91,0.5173040661686706,0.31044098464970277,0.1367400297229374,0.15938659587557097,91,0.027364941074301624,0.0005583939910054693,-0.0520650208310105,-0.02672205042339809,-0.011740926848481936,-0.015214712044996137
C,0.5,50,3,25,leiden,dspar,0.2,0.20037,ok,256204,320255,64051,51.2408,64.051,91,64168,0.7571756583016572,0.5429038940411482,0.2776679597439198,0.34174089671474356,28.666666666666668,0.06355775387335687,0.02813805716966843,0.08900747001805648,0.09308148664657988,10.333333333333334,0.8322242220609084,-0.0008505123565569241,-0.6936179044283004,-0.5147658368714798,-0.1886604897258633,-0.24865941006816367
C,0.5,50,3,25,metis,dspar,0.2,0.20037,ok,256204,320255,64051,51.2408,64.051,91,64168,0.5693690869996811,0.33716303507310086,0.14848095657141933,0.1746013079205671,91,0.11526767690830134,0.0367773063706614,0.05546632074469684,0.05314212574291534,91,0.013919051691835905,-0.001400642659487727,-0.45410141009137983,-0.30038572870243946,-0.09301463582672248,-0.12145918217765177
C,0.5,50,3,50,leiden,lspar,0.5,0.49505,ok,256204,384306,128102,51.2408,76.8612,91,190251,0.7263526217748502,0.5328513403701343,0.2334296402081265,0.33929378639295377,26.0,0.8058398680917837,0.7219387999656921,0.23370706835858923,0.3449438127918469,37.666666666666664,0.5624816581770131,-0.0002085313157841023,0.07948724631693349,0.18908745959555784,0.00027742815046272185,0.005650026398893115
C,0.5,50,3,50,metis,lspar,0.5,0.49505,ok,256204,384306,128102,51.2408,76.8612,91,190251,0.528569191683233,0.3102629641598177,0.1229827388298974,0.1651345994280615,91,0.5764059292984146,0.3442365305595182,0.12088025124222057,0.168870466427753,91,0.028695992751602093,-0.0008355790841059864,0.04783673761518159,0.033973566399700506,-0.002102487587676824,0.0037358669996915006
C,0.5,50,3,50,leiden,lspar,0.2,0.20115,ok,256204,384306,128102,51.2408,76.8612,91,77305,0.7263526217748502,0.5328513403701343,0.2334296402081265,0.33929378639295377,26.0,0.8359770612924095,0.8052230820827816,0.23245086508176224,0.3444304391963145,50.0,0.6729827091195554,0.0004471023583216627,0.10962443951755929,0.27237174171264733,-0.0009787751263642674,0.005136652803360731
C,0.5,50,3,50,metis,lspar,0.2,0.20115,ok,256204,384306,128102,51.2408,76.8612,91,77305,0.528569191683233,0.3102629641598177,0.1229827388298974,0.1651345994280615,91,0.6680382094664438,0.41281925323323665,0.12624102741106055,0.1801486625202994,91,0.028216307341677432,0.0009990712967045082,0.13946901778321075,0.10255628907341896,0.0032582885811631573,0.015014063092237906
C,0.5,50,3,50,leiden,dspar,0.5,0.50002,ok,256204,384306,128102,51.2408,76.8612,91,192161,0.7263526217748502,0.5328513403701343,0.2334296402081265,0.33929378639295377,26.0,0.48615879214885016,0.340598269645031,0.20676515073848192,0.28724068591861157,22.0,0.6343419982364102,-0.0009789681205658312,-0.240193829626,-0.19225307072510328,-0.026664489469644587,-0.052053100474342195
C,0.5,50,3,50,metis,dspar,0.5,0.50002,ok,256204,384306,128102,51.2408,76.8612,91,192161,0.528569191683233,0.3102629641598177,0.1229827388298974,0.1651345994280615,91,0.41696958997752487,0.25162833277345237,0.10945729023230154,0.14246503991982035,91,0.025110555549409896,3.022916254024511e-05,-0.11159960170570815,-0.05863463138636532,-0.013525448597595857,-0.02266955950824115
C,0.5,50,3,50,leiden,dspar,0.2,0.20023,ok,256204,384306,128102,51.2408,76.8612,91,76948,0.7263526217748502,0.5328513403701343,0.2334296402081265,0.33929378639295377,26.0,0.03862537473547307,0.014447166415583537,0.06516429583586651,0.06733389847774678,8.666666666666666,0.7933857395828755,-8.010311130303749e-06,-0.687727247039377,-0.5184041739545507,-0.16826534437225998,-0.271959887915207
C,0.5,50,3,50,metis,dspar,0.2,0.20023,ok,256204,384306,128102,51.2408,76.8612,91,76948,0.528569191683233,0.3102629641598177,0.1229827388298974,0.1651345994280615,91,0.06917939761243928,0.015801253303504934,0.04228927278160128,0.037482233091087225,91,0.0157588070614498,0.0015392768321967427,-0.4593897940707937,-0.29446171085631273,-0.08069346604829611,-0.12765236633697427
C,0.5,50,3,100,leiden,lspar,0.5,0.49991,ok,256204,512408,256204,51.2408,102.4816,91,256157,0.6107312539595205,0.3773928531743202,0.1750637279256468,0.32282433369705005,18.666666666666668,0.7402828787672805,0.6061228364532861,0.17480352608833694,0.3377341234836897,32.0,0.6389913634524158,-0.0006194958584441537,0.12955162480775995,0.22872998327896593,-0.0002602018373098758,0.014909789786639649
C,0.5,50,3,100,metis,lspar,0.5,0.49991,ok,256204,512408,256204,51.2408,102.4816,91,256157,0.5067376297355151,0.30235401318046357,0.09819668037719587,0.16497168144005503,91,0.5567376344905602,0.33652569251503633,0.09392347895622985,0.16706653266381083,91,0.029907189771023284,-0.0004335153127656396,0.05000000475504518,0.03417167933457277,-0.004273201420966016,0.0020948512237558004
C,0.5,50,3,100,leiden,lspar,0.2,0.20237,ok,256204,512408,256204,51.2408,102.4816,91,103695,0.6107312539595205,0.3773928531743202,0.1750637279256468,0.32282433369705005,18.666666666666668,0.7952249602310468,0.74343102088572,0.17427050392224688,0.34071585970287893,45.0,0.674171241253518,0.00042021148239114095,0.18449370627152628,0.3660381677113998,-0.0007932240033999283,0.017891526005828884
C,0.5,50,3,100,metis,lspar,0.2,0.20237,ok,256204,512408,256204,51.2408,102.4816,91,103695,0.5067376297355151,0.30235401318046357,0.09819668037719587,0.16497168144005503,91,0.6230603729451911,0.38393730747585725,0.09509050346272173,0.1755532284328232,91,0.029937601774357277,-0.0009125777359182141,0.11632274320967606,0.08158329429539368,-0.0031061769144741375,0.01058154699276817
C,0.5,50,3,100,leiden,dspar,0.5,0.49972,ok,256204,512408,256204,51.2408,102.4816,91,256061,0.6107312539595205,0.3773928531743202,0.1750637279256468,0.32282433369705005,18.666666666666668,0.2916726684090841,0.17358458888281023,0.1383803277743871,0.22683275525422056,15.0,0.6717392985156323,-0.0004702643102884148,-0.3190585855504364,-0.20380826429150997,-0.036683400151259704,-0.09599157844282949
C,0.5,50,3,100,metis,dspar,0.5,0.49972,ok,256204,512408,256204,51.2408,102.4816,91,256061,0.5067376297355151,0.30235401318046357,0.09819668037719587,0.16497168144005503,91,0.31503636939905577,0.19093681560783116,0.07913276950533102,0.12080486279717083,91,0.025683847063864867,-0.001866734262423322,-0.1917012603364593,-0.11141719757263241,-0.019063910871864848,-0.0441668186428842
C,0.5,50,3,100,leiden,dspar,0.2,0.19925,ok,256204,512408,256204,51.2408,102.4816,91,102098,0.6107312539595205,0.3773928531743202,0.1750637279256468,0.32282433369705005,18.666666666666668,0.0268234403355045,0.011029406400696003,0.05243082301995977,0.05793312581527533,6.666666666666667,0.6309868568942486,-0.0002292653766009235,-0.583907813624016,-0.3663634467736242,-0.12263290490568704,-0.2648912078817747
C,0.5,50,3,100,metis,dspar,0.2,0.19925,ok,256204,512408,256204,51.2408,102.4816,91,102098,0.5067376297355151,0.30235401318046357,0.09819668037719587,0.16497168144005503,91,0.04729129342543437,0.009943077102934161,0.03337545992863818,0.028250518724771835,91,0.018272383533628006,0.0007416425837475506,-0.4594463363100807,-0.2924109360775294,-0.06482122044855768,-0.1367211627152832
